"name","title","description","updated"
"83167NED","Caribisch Nederland; arbeidsdeelname, geboorteland","Beroepsbevolking, werkloosheidspercentage, arbeidsparticipatie
Geslacht, leeftijd, geboorteland, Caribisch Nederland","2015-10-21T15:00:00"
"83168NED","Caribisch Nederland; arbeidsdeelname, positie in het huishouden","Beroepsbevolking, werkloosheidspercentage, arbeidsparticipatie
Geslacht, leeftijd, positie in het huishouden","2015-10-21T15:00:00"
"82518NED","Caribisch Nederland; banen en lonen, geslacht,  leeftijd","Banen en gemiddeld jaarloon van werknemers naar loonklassen,
geslacht en leeftijd","2015-10-02T15:00:00"
"82519NED","Caribisch Nederland; banen en lonen, economische activiteit (sbi2008)","Banen en gemiddeld jaarloon van werknemers naar loonklassen,
economische activiteit (sbi2008)","2015-10-02T15:00:00"
"83169NED","Caribisch Nederland; werkzame beroepsbevolking, bedrijf SBI 2008","Werkzame beroepsbevolking
Geslacht, persoonskenmerken, bedrijfstakken SBI 2008, Caribisch Nederland","2015-10-21T15:00:00"
"83238NED","Caribisch Nederland; werkzame beroepsbevolking, beroep","Werkzame beroepsbevolking
Geslacht, persoonskenmerken, beroepen, Caribisch Nederland","2015-12-09T15:30:00"
"81239ned","Caribisch Nederland, minimumuurloon voor 16 jaar en ouder","Minimumuurloon
Regio, periode en leeftijd","2016-02-19T15:30:00"
"80534ned","Caribisch Nederland; bevolking  (1 januari); geslacht, leeftijd","Bevolking Caribisch Nederland
Geslacht, leeftijd","2016-09-01T02:00:00"
"80539ned","Caribisch Nederland; bevolkingsontwikkeling, geboorte, sterfte, migratie","Bevolkingsontwikkeling Caribisch Nederland
geboorte, sterfte, immigratie, emigratie","2016-09-16T02:00:00"
"82870NED","Caribisch Nederland; wonen, duurzame consumptiegoederen, vervoermiddelen","Type woning, duurzame consumptiegoederen en vervoermiddelen 
naar geslacht, leeftijd en onderwijsniveau.","2014-12-18T15:00:00"
"83396NED","Caribisch Nederland, Bonaire; verkochte woningen prijsindex 2011=100","Prijsindex, aantal verkopen, ontwikkelingen
Perioden","2016-02-29T15:30:00"
"81154ned","Caribisch Nederland; aansluitingen en productie van elektriciteit en water","Aansluitingen productie elektriciteit, water, oliedoorvoer
Caribisch Nederland Bonaire, Sint-Eustatius, Saba","2016-07-13T02:00:00"
"82231NED","Caribisch Nederland; onderbrekingen in de distributie van elektriciteit","Aantal onderbrekingen, duur stroomonderbrekingen
Caribisch Nederland, Bonaire, Saba","2016-06-15T02:00:00"
"82291NED","Caribisch NL: gezondheid en aandoeningen; persoonskenmerken","Ervaren gezondheid, langdurige aandoeningen
Geslacht, leeftijd, opleidingsniveau","2014-02-27T15:00:00"
"82292NED","Caribisch NL: leefstijl; persoonskenmerken","Roken, alcohol, lengte en gewicht, anticonceptiepil
Geslacht, leeftijd, opleidingsniveau","2014-02-27T15:00:00"
"82293NED","Caribisch NL: medische contacten, ziekenhuisopnamen, medicijnen; kenmerken","Medische contacten, ziekenhuisopnamen, medicijnen
Geslacht, leeftijd, opleidingsniveau","2014-02-27T15:00:00"
"82866NED","Caribisch Nederland; welzijn, persoonskenmerken","Geluk, tevredenheid met leven
naar geslacht, leeftijd en onderwijsniveau.","2014-12-18T15:00:00"
"82659NED","Caribisch Nederland, Bonaire; in-, uitvoerwaarde en handelssaldo, SITC","In-, uitvoerwaarde en handelssaldo van Bonaire 
volgens de SITC-indeling.","2016-08-12T15:30:00"
"82658NED","Caribisch Nederland; in-, uitvoerwaarde en handelssaldo per eiland","In-, uitvoerwaarde en handelssaldo Caribisch Nederland per eiland
(Bonaire, Saba en Sint-Eustatius).","2016-08-12T15:30:00"
"82558NED","Caribisch Nederland; (on)veiligheidsbeleving, persoonskenmerken","(on)veiligheidsgevoelens, oordeel criminaliteit in eigen buurt
geslacht, leeftijd, opleidingsniveau","2014-06-26T15:00:00"
"82557NED","Caribisch Nederland; overlast in buurt, persoonskenmerken","fysieke verloedering, sociale overlast, verkeersoverlast
geslacht, leeftijd, opleidingsniveau","2014-06-26T15:00:00"
"82559NED","Caribisch Nederland; slachtofferschap criminaliteit, persoonskenmerken","slachtoffer van geweldsdelict, vandalisme, vermogensdelict
geslacht, leeftijd, opleidingsniveau","2014-06-26T15:00:00"
"82332NED","Caribisch Nederland; Luchtvaart, maandcijfers luchthavens","Aantal vliegtuigbewegingen, aangekomen passagiers, vertrokken passagiers,
luchthavens Caribisch Nederland (Bonaire, St. Eustatius, Saba)","2016-08-26T02:00:00"
"83457NED","Caribisch Nederland; in- en uitvoergewicht, vervoerwijze, SITC per eiland","Invoergewicht en uitvoergewicht Caribisch Nederland per eiland (Bonaire,
Sint-Eustatius, Saba) voor zeevaart en binnenvaart, goederenindeling SITC","2016-08-12T02:00:00"
"83104NED","Caribisch NL: inkomend toerisme per vliegtuig","Toeristen die met het vliegtuig aankomen op Bonaire, St. Eustatius 
of Saba","2015-10-27T15:00:00"
"83191NED","Caribisch NL: inkomend toerisme per vliegtuig; nationaliteit","Toeristen die met het vliegtuig aankomen op Bonaire, St Eustatius of Saba
Per nationaliteit","2015-10-27T15:00:00"
"82867NED","Caribisch Nederland; gesproken talen en voertaal, persoonskenmerken","Spreekt één taal, spreekt meer dan één taal, gesproken talen en voertaal
naar geslacht, leeftijd en onderwijsniveau.","2014-12-18T15:00:00"
"82868NED","Caribisch Nederland; kerkelijke gezindte, persoonskenmerken","Kerkelijke gezindte en kerkbezoek van gelovigen
naar geslacht, leeftijd en onderwijsniveau.","2014-12-18T15:00:00"
"82869NED","Caribisch Nederland; vakantie en sport, persoonskenmerken","Deelname aan vakantie en lidmaatschap sportverenigingen en sportscholen
naar geslacht, leeftijd en onderwijsniveau.","2014-12-05T02:00:00"
"81122ned","Caribisch Nederland; consumentenprijsindex (CPI) 2010=100","Consumentenprijsindex, kwartaalmutaties en jaarmutaties
Bestedingscategoriën, per Caribisch eiland","2016-07-13T15:30:00"
"82803NED","Caribisch Nederland; ICT gebruik van personen: persoonskenmerken","Toegang tot internet, frequentie internetgebruik, internetactiviteiten
Caribisch NL, Bonaire, St. Eustatius, Saba, geslacht, leeftijd, opleiding","2014-10-01T15:00:00"
"81869NED","Caribisch NL; leerlingen, onderwijssoort, leeftijd","Deelname leerlingen aan het onderwijs in Caribisch Nederland
Leeftijd, onderwijssoort en periode","2016-03-04T02:00:00"
"70066ned","Gemiddelde baanzoekduur van schoolverlaters naar onderwijsniveau","Gemiddelde baanzoekduur  
naar onderwijsniveau","2009-10-26T02:00:00"
"70126ned","Beroepsbevolking; gemeenten 1996/1998-2004/2006","Beroepsbevolking, bruto en netto arbeidsparticipatie en werkloosheid
Naar geslacht en gemeenten per provincie","2011-08-31T02:00:00"
"71427ned","Langdurig werklozen; kenmerken 2001-2007","Langdurig werklozen
Naar achtergrondkenmerken","2010-02-03T02:00:00"
"71448ned","Langdurig werklozen; regio, 2001-2007","Langdurig werklozen
Naar regio","2010-02-03T02:00:00"
"71428ned","Werklozen; werkloosheidsduur, 2001-2007","Werklozen
Naar werkloosheidsduur en achtergrondkenmerken","2010-02-03T02:00:00"
"70733ned","Beroepsbevolking; binding arbeidsmarkt 2000-2006","Beroepsbevolking, niet - beroepsbevolking
Naar leeftijd, geslacht en onderwijsniveau","2009-07-14T02:00:00"
"37503","Beroepsbev.; beroepsklassen 1996-2006","Werkzame beroepsbevolking, werkkring en arbeidsduur
Naar beroep en persoonskenmerken","2009-07-14T02:00:00"
"70085ned","Beroepsbev.; int. definitie 2000-2006","Beroepsbevolking internationale definitie en beroepsniveau.
Naar geslacht en persoonskenmerken.","2010-02-03T02:00:00"
"70896ned","Beroepsbevolking; onderwijsniveau /-richting 1996-2006","Beroepsbevolking naar geslacht, herkomst en leeftijd en
onderwijsniveau en - richting","2009-07-14T02:00:00"
"71042ned","Met/zonder startkwalificatie; kenmerken 2001-2006","Personen naar startkwalificatie, leeftijd,
scholier en andere kenmerken.","2010-02-03T02:00:00"
"37633","Arbeidsomstandigheden: werk en gezondheidsaspecten","Gezondheidsklachten en ziekteverzuim 
naar persoons - en beroepskenmerken.","2005-11-07T13:50:00"
"70672ned","Bedrijfsongevallen naar persoons- en bedrijfskenmerken","Bedrijfsongevallen en personen met bedrijfsongevallen naar 
persoons - en bedrijfskenmerken. ","2007-09-19T15:44:00"
"70691ned","Chemische, biologische belasting; persoons- en bedrijfskenmerken,2000-2002","Chemische en biologische belasting naar geslacht, 
leeftijd, herkomst en opleidingsniveau. ","2007-09-19T15:43:00"
"70632NED","Uitkeringsontvangers; herkomst, arbeidspositie en opleidingsniveau, 1998","Personen met een uitkering krachtens de ABW, WAO, WAZ, Wajong en de WW 
naar herkomstgroepering, arbeidspositie/opleidingsniveau","2003-05-27T13:46:00"
"37729","Faillissementen; bedrijfsactiviteit naar regio en bedrijfskenmerk,1993-2011","Faillissementen; bedrijfsactiviteit naar regio en bedrijfskenmerken:
rechtsvorm, grootteklasse, bedrijfsleeftijd en bedrijfsactiviteit.","2013-10-01T02:00:00"
"37868","Faillissementen; afwikkelingen,  financieel naar benadeling, 1992-2010","Faillissementen; schulden, rechtsvorm en behandelingsduur.
Rechtsvorm, behandelingsduur","2013-10-01T02:00:00"
"60003","Faillissementen; afwikkelingen, financieel naar herkomst, 1992-2010","Beëindigde faillissementen, financieel overzicht.
Naar rechtsvorm, schulden en naar wijze aanhangig maken.","2013-10-01T02:00:00"
"80335ned","ICT-gebruik bij bedrijven naar bedrijfstakken/branches (SBI 2008), 2008","ICT-personeel, interne en externe netwerken, software, ADE, SCM, RFID
Bedrijfstakken/branches SBI 2008","2011-04-07T02:00:00"
"80336ned","ICT-gebruik bij bedrijven naar bedrijfsgrootte, 2008","ICT-personeel, interne en externe netwerken, software, beveiliging, RFID
Bedrijfsgrootte","2011-04-07T02:00:00"
"80337ned","ICT-gebruik bedrijven naar bedrijfstak (SBI 2008) en bedrijfsgrootte, 2008","ICT-personeel, interne en externe netwerken, software, ADE, SCM, RFID
bedrijfstakken/branches (SBI 2008), bedrijfsgrootte","2011-04-07T02:00:00"
"71915ned","ICT-gebruik bij bedrijven naar bedrijfsgrootte, 2007","Computergebruik, internet, in - en verkoop via elektronische netwerken, 
ketenintegratie, Automated Data Exchange naar bedrijfsgrootte","2011-04-13T02:00:00"
"71916ned","ICT-gebruik bij bedrijven naar bedrijfstakken/branches (SBI'93), 2007","Computergebruik, internet, in - en verkoop via elektronische netwerken, 
ketenintegratie, Automated Data Exchange naar bedrijfstak (SBI'93)","2011-04-13T02:00:00"
"71917ned","ICT-gebruik bedrijven naar bedrijfstak (SBI'93) en bedrijfsgrootte, 2007","Computergebruik, internet, in - en verkoop via elektronische netwerken, 
ketenintegratie, Automated Data Exchange naar bedrijfsgrootte/-tak","2011-04-13T02:00:00"
"71588ned","ICT-gebruik bij bedrijven naar bedrijfsgrootte, 2006","Computergebruik, internet, in - en verkoop via elektronische netwerken, 
software/ICT-applicaties, uitbestede ICT naar bedrijfsgrootte","2011-04-13T02:00:00"
"71589ned","ICT-gebruik bedrijven naar bedrijfstakken/branches (SBI'93), 2006","Computergebruik, internet, in - en verkoop via elektronische netwerken, 
software/ICT-applicaties, uitbestede ICT naar bedrijfstakken (SBI'93)","2011-04-13T02:00:00"
"71590ned","ICT-gebruik bedrijven naar bedrijfstak (SBI'93) en bedrijfsgrootte, 2006","Computergebruik, internet, in - en verkoop via elektronische netwerken, 
software/ICT-applicaties naar bedrijfstak (SBI'93) en bedrijfsgrootte","2011-04-13T02:00:00"
"71489ned","Echtparen; herkomstgroepering, huwelijksduur per 1 januari 2007","Echtparen naar huwelijksjaar en herkomstgroepering man en vrouw
Autochtonen, eerste en tweede generatie allochtonen","2009-04-01T02:00:00"
"37257","Bevolking en sterfte naar leeftijd op 1 januari en geslacht","Bevolking en overledenen
naar leeftijd (op 1 januari) en geslacht","2002-04-26T13:32:00"
"60023","Overlevingstafel naar leeftijd op laatste verjaardag, 1995/1996-1999/2000","Overlevingstafel naar geslacht 
leeftijd op laatste verjaardag (exacte leeftijd in jaren)","2002-04-26T13:28:00"
"60022","Overlevingstafel van kinderen < 2 jaar, 1995/1996-1999/2000","Overlevingstafel van kinderen jonger dan 2 jaar
naar leeftijd (in dagen en maanden) en geslacht","2002-04-26T13:27:00"
"60021","Overlevingstafel naar leeftijd op 1 januari  en geslacht, 1996-2000","Sterftequotiënt, levenden en overledenen (tafelbevolking),
levensverwachting in jaren en geslacht","2002-04-26T13:18:00"
"60002","Sterfte, saldo buitenlandse migratie en administratieve correcties","Sterfte, saldo buitenlandse migratie en administratieve correcties naar
leeftijd op laatste verjaardag (exacte leeftijd in jaren) en geslacht","2002-04-26T13:11:00"
"60001","Sterfte, saldo buitenlandse migratie en correcties, kinderen < 2 jaar","Sterfte, saldo buitenlandse migratie en administratieve correcties
kinderen < 2 jaar naar leeftijd (in dagen en maanden) en geslacht","2011-10-03T02:00:00"
"60020","Sterftequotiënten naar leeftijd op laatste verjaardag en geslacht","Sterftequotiënten naar geslacht 
naar leeftijd op laatste verjaardag (exacte leeftijd in jaren)","2002-04-26T13:17:00"
"60010","Sterftequotiënten naar leeftijd in dagen en maanden en geslacht","Sterftequotiënten; kinderen < 2 jaar
naar leeftijd (in dagen en maanden) en geslacht","2002-04-26T13:15:00"
"60009","Sterftequotiënten naar leeftijd op 1 januari en geslacht","Sterftequotiënten per geslacht
naar leeftijd (op 1 januari) ","2002-04-26T13:13:00"
"60025","Verkorte overlevingstafel naar leeftijd, 1995/1996-1999/2000","Verkorte overlevingstafel naar geslacht
leeftijd op laatste verjaardag (exacte leeftijd in jaren)","2002-04-26T13:31:00"
"60024","Verkorte overlevingstafel naar leeftijd op 1 januari, 1996-2000","Verkorte overlevingstafel
naar leeftijd (op 1 januari) en geslacht ","2002-04-26T13:29:00"
"80756ned","Intervallen levendgeborenen, overledenen, buitenlandse migratie, 2010-2060","Levendgeborenen, overledenen en buitenlandse migratie
Prognose intervallen en perioden","2013-07-19T02:00:00"
"70869ned","Prognose-intervallen van de bevolking naar leeftijdsgroep, 2003-2050","Bevolkingsprognose intervallen bevolking 95% en 67% intervallen
(onder en bovengrens); 5 - jaars leeftijdsklasse","2004-12-27T09:00:00"
"70870ned","Intervallen levendgeborenen, overledenen, buitenlandse migratie, 2002-2049","Intervallen levendgeborenen, overledenen en buitenlandse migratie
Prognose intervallen 95% en 67% (onder - en bovengrens)","2004-12-27T09:02:00"
"81411ned","Prognose bevolking; kerncijfers 2011-2060","Levendgeborenen, vruchtbaarheidscijfer, overledenen en migratie
Perioden","2013-07-10T02:00:00"
"81412ned","Prognose bevolking op 1 januari; leeftijd en geslacht, 2012-2060","Totale bevolking, mannen en vrouwen
Periode en afzonderlijke leeftijden en leeftijdsgroepen","2013-07-16T02:00:00"
"80328NED","Prognose bevolking kerncijfers, 2009-2016","Totale bevolking, demografische druk, levendgeborenen, overledenen
Perioden","2013-07-19T02:00:00"
"80327NED","Prognose bevolking op 1 januari naar leeftijd en geslacht, 2010-2016","Totale bevolking
Leeftijd en periode","2013-07-19T02:00:00"
"71530ned","Prognose bevolking op 1 januari naar leeftijd en geslacht, 2008-2014","Korte - termijnbevolkingsprognose. 
Bevolking op 1 januari naar geslacht en leeftijd.","2007-12-11T13:42:00"
"71067ned","Bevolking; 2005-2011","Kerncijfers korte - termijnprognose 
Belangrijkste kern-indicatoren ","2005-12-22T13:07:00"
"71068ned","Prognose bevolking op 1 januari naar leeftijd en geslacht, 2006-2011","Korte - termijnbevolkingsprognose 
Bevolking op 1 januari naar geslacht en leeftijd","2005-12-22T13:05:00"
"03726ned","Kerncijfers van de bevolkingsprognose; 2003-2009","Kerncijfers korte - termijnprognose 
Belangrijkste kern-indicatoren ","2003-12-05T09:50:00"
"70712ned","Kerncijfers van de bevolkingsprognose; 2001-2007","Kerncijfers korte - termijnprognose 
Belangrijkste kern-indicatoren ","2003-12-05T09:52:00"
"70713ned","Prognose bevolking op 1 januari naar leeftijd en geslacht, 2001-2007","Korte termijn - bevolkingsprognose 
Bevolking op 1 januari naar geslacht en leeftijd","2003-12-05T09:53:00"
"80123ned","Kerncijfers van de huishoudensprognose 2009-2050","Huishoudenspostitie, type, grootte en kindertal
perioden","2013-07-19T02:00:00"
"80117ned","Huishoudens naar type, 2009-2050","Huishoudens naar type
Leeftijd en Burgelijkestaat","2013-07-19T02:00:00"
"80115ned","Bevolking naar huishoudenspositie, 2009-2050","Personen naar huishoudenspositie
Leeftijd, Burgelijkestaat en Geslacht","2013-07-19T02:00:00"
"80146ned","Particuliere huishoudens naar grootte, 2009-2050","Eenpersoons- en meerpersoonshuishoudens
Leeftijden en perioden","2013-07-19T02:00:00"
"80147ned","Paren en eenouders naar kindertal, 2009-2050","Kindertal van paren en éénouders
leeftijd en perioden","2013-07-19T02:00:00"
"80148ned","Huishoudens naar leeftijd van het jongste thuiswonende kind, 2009-2050","Leeftijd jongste thuiswonend kind
Leeftijd referentiepersoon en perioden","2013-07-19T02:00:00"
"71968ned","Intervallen huishoudenspositie 2009-2050","Totale bevolking, huishoudens en huishoudenspositie 
Prognose-intervallen en periode","2013-07-19T02:00:00"
